feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_lutetiensis	Group	MI	-0.830390434211313	0.281144746098067	84	11	0.00409714349386367	0.127214761741927
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_oralis	Group	MI	2.7837200102046	0.912588317522854	84	52	0.00307826111766639	0.127214761741927
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_parasanguinis	Group	MI	2.37708678074851	0.808255002375186	84	72	0.00425061256416939	0.127214761741927
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Odoribacteraceae.g__Butyricimonas	Group	MI	2.15703535531176	0.748457201221396	84	37	0.00504331858481202	0.140876699135749
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Enterobacter.s__Enterobacter_cloacae_complex	Group	MI	-1.79413261612024	0.646706158058204	84	17	0.0068492943268213	0.179365895183633
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Odoribacteraceae.g__Butyricimonas.s__Butyricimonas_synergistica	Group	MI	0.867423935302054	0.325568797338369	84	16	0.00928604114101179	0.185278630384949
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Odoribacteraceae.g__Butyricimonas.s__Butyricimonas_virosa	Group	MI	1.96989250786362	0.722423393206248	84	36	0.00781936829730551	0.185278630384949
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_macedonicus	Group	MI	-0.963261931078377	0.360498047468578	84	10	0.00909265718982661	0.185278630384949
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Klebsiella.s__Klebsiella_pneumoniae	Group	MI	-2.63584802138472	0.976166028600332	84	50	0.00841564730139045	0.185278630384949
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Klebsiella.s__Klebsiella_variicola	Group	MI	-2.08993191751622	0.770307181871369	84	44	0.00812102840587084	0.185278630384949
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcus.s__Ruminococcus_callidus	Group	MI	2.04465191584814	0.78104698485824	84	21	0.0105358787394307	0.193067289141199
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Enterobacter	Group	MI	-1.70891589971264	0.653340795614899	84	18	0.0105979657523809	0.193067289141199
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Alistipes.s__Alistipes_finegoldii	Group	MI	3.03055702678673	1.16897431259011	84	50	0.0112794498487674	0.195703872182106
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Klebsiella	Group	MI	-2.30195781153357	0.89238319283762	84	51	0.0116768420156388	0.195703872182106
k__Bacteria.p__Actinobacteria.c__Actinobacteria	Group	MI	-1.18877711217036	0.471792108990486	84	84	0.0136861555868209	0.212388858921406
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Actinomycetaceae.g__Actinomyces.s__Actinomyces_sp_S6_Spd3	Group	MI	0.5576378900132	0.220528391489426	84	9	0.0133675592466582	0.212388858921406
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Klebsiella.s__Klebsiella_quasipneumoniae	Group	MI	-1.696767423923	0.678772858231876	84	42	0.0144218733639385	0.215813033553222
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Leuconostocaceae.g__Leuconostoc	Group	MI	-0.788345168627432	0.317094135194417	84	15	0.0149437204914689	0.215910996066396
k__Bacteria.p__Synergistetes.c__Synergistia.o__Synergistales.f__Synergistaceae.g__Pyramidobacter	Group	MI	0.866853230589418	0.35283625161187	84	11	0.0161274281692249	0.217980400093717
k__Bacteria.p__Synergistetes.c__Synergistia.o__Synergistales.f__Synergistaceae.g__Pyramidobacter.s__Pyramidobacter_piscolens	Group	MI	0.865100827775037	0.352066289470588	84	11	0.0161109284245478	0.217980400093717
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales	Group	MI	-1.3277682844232	0.555894663619621	84	83	0.019213241450982	0.236774946116513
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae	Group	MI	-1.3277682844232	0.555894663619621	84	83	0.019213241450982	0.236774946116513
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium	Group	MI	-1.3323633616322	0.556226939511739	84	83	0.0188823302856734	0.236774946116513
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae	Group	MI	2.29736134679903	0.987496574369082	84	62	0.0224631658472318	0.261446291388614
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Alistipes	Group	MI	2.29736134679903	0.987496574369082	84	62	0.0224631658472318	0.261446291388614
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Scardovia	Group	MI	-1.13862060601062	0.50165991866463	84	11	0.0258503357597574	0.282189375123994
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Enterococcaceae.g__Enterococcus.s__Enterococcus_casseliflavus	Group	MI	-0.748434087754969	0.32981860495556	84	10	0.0258806018142514	0.282189375123994
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Leuconostocaceae.g__Leuconostoc.s__Leuconostoc_citreum	Group	MI	-0.461658643952716	0.205846688371735	84	10	0.027612802816429	0.282189375123994
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_anginosus_group	Group	MI	1.88031655928063	0.836130020240726	84	69	0.0272051246111556	0.282189375123994
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Dialister	Group	MI	-2.90466108247641	1.29001942395982	84	39	0.0270192707614882	0.282189375123994
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Corynebacteriales.f__Corynebacteriaceae	Group	MI	-1.01007144939649	0.456759610846844	84	24	0.029792579270819	0.289941651383115
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Corynebacteriales.f__Corynebacteriaceae.g__Corynebacterium	Group	MI	-1.01007144939649	0.456759610846844	84	24	0.029792579270819	0.289941651383115
k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Eggerthellales.f__Eggerthellaceae.g__Enterorhabdus	Group	MI	0.547541573117307	0.249675907879863	84	14	0.0311393181676376	0.289941651383115
k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Eggerthellales.f__Eggerthellaceae.g__Enterorhabdus.s__Enterorhabdus_caecimuris	Group	MI	0.547541573117307	0.249675907879863	84	14	0.0311393181676376	0.289941651383115
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Corynebacteriales	Group	MI	-1.03371324181314	0.47412791097622	84	25	0.0321061065342801	0.29244475299703
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Roseburia.s__Roseburia_hominis	Group	MI	1.72956519649936	0.799598823993599	84	51	0.0334498497540714	0.298201852062892
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnoclostridium.s__Clostridium_lavalense	Group	MI	0.670808152462976	0.312998405403541	84	9	0.035063204467589	0.306072555664996
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Actinomycetaceae.g__Actinomyces.s__Actinomyces_sp_oral_taxon_414	Group	MI	-0.603353512803697	0.29107726102824	84	13	0.0413285990529938	0.309226482200079
k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__Collinsella.s__Collinsella_intestinalis	Group	MI	1.02857487928415	0.488818195574899	84	9	0.0384232399809766	0.309226482200079
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Odoribacteraceae	Group	MI	2.08120281463089	0.989741291507393	84	56	0.0385519550676679	0.309226482200079
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae	Group	MI	-2.83463624681983	1.35498023597953	84	48	0.0395306545354874	0.309226482200079
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Lactococcus	Group	MI	-1.49942248301475	0.721804786344881	84	19	0.0409011333033477	0.309226482200079
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae.g__Romboutsia	Group	MI	-1.32786296702879	0.640071558861546	84	45	0.0411641372909769	0.309226482200079
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae.g__Romboutsia.s__Romboutsia_ilealis	Group	MI	-1.32786296702879	0.640071558861546	84	45	0.0411641372909769	0.309226482200079
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Anaerotruncus	Group	MI	2.20188944879243	1.04839892789113	84	31	0.0387805433494193	0.309226482200079
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Enterococcaceae	Group	MI	-2.13502622201005	1.05187379992832	84	43	0.045626225450378	0.329610145926007
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Enterococcaceae.g__Enterococcus	Group	MI	-2.13502622201005	1.05187379992832	84	43	0.045626225450378	0.329610145926007
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella.s__Prevotella_copri	Group	MI	-2.48794071314455	1.23047906401965	84	27	0.0464445829924846	0.329835258878831
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Scardovia.s__Scardovia_wiggsiae	Group	MI	-0.910273449915233	0.454480472926342	84	10	0.0484932615723641	0.338644609980343
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_cellulosilyticus	Group	MI	1.69955935800801	0.856511388980839	84	41	0.0505694433930265	0.34735404560128
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_vestibularis	Group	MI	1.56100356362045	0.790253323174817	84	58	0.0515960472095803	0.348689415819583
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium.s__Bifidobacterium_adolescentis	Group	MI	-2.86847014542453	1.49571789450376	84	37	0.058619242333335	0.376998879436052
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Odoribacteraceae.g__Odoribacter	Group	MI	1.76825398592559	0.944518474615645	84	55	0.0647546352090956	0.376998879436052
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Odoribacteraceae.g__Odoribacter.s__Odoribacter_splanchnicus	Group	MI	1.76825398592559	0.944518474615645	84	55	0.0647546352090956	0.376998879436052
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Coprococcus.s__Coprococcus_catus	Group	MI	2.17611313094978	1.13915405248765	84	62	0.0595917436416956	0.376998879436052
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnoclostridium.s__Clostridium_asparagiforme	Group	MI	1.14711193113145	0.602871783226522	84	20	0.0605835502196948	0.376998879436052
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Turicibacter	Group	MI	-1.64245920102989	0.870947228504802	84	32	0.0628585267237395	0.376998879436052
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Turicibacter.s__Turicibacter_sanguinis	Group	MI	-1.64245920102989	0.870947228504802	84	32	0.0628585267237395	0.376998879436052
k__Bacteria.p__Firmicutes.c__Firmicutes_unclassified.o__Firmicutes_unclassified.f__Firmicutes_unclassified.g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_83	Group	MI	2.04121244741302	1.07404362714724	84	48	0.0608825001028883	0.376998879436052
k__Bacteria.p__Firmicutes.c__Negativicutes	Group	MI	-1.43850084508481	0.747433688335626	84	82	0.0577492916395043	0.376998879436052
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Dialister.s__Dialister_sp_CAG_357	Group	MI	-2.30013741557617	1.22875684154	84	28	0.0647826236739755	0.376998879436052
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales	Group	MI	1.38582585174322	0.748562791960646	84	64	0.067724174539305	0.388718207287244
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Lactococcus.s__Lactococcus_petauri	Group	MI	-0.81268562437952	0.442867797721508	84	13	0.0701239220280892	0.397053017969856
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria	Group	MI	1.35482361400253	0.742765227419338	84	65	0.0717909554313527	0.401072137676491
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Corynebacteriales.f__Corynebacteriaceae.g__Corynebacterium.s__Corynebacterium_durum	Group	MI	-0.701543886973873	0.389049098693804	84	19	0.0750257839883618	0.402016213418317
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Propionibacteriales	Group	MI	-0.688674967141714	0.388021229743435	84	17	0.0796356699611463	0.402016213418317
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Propionibacteriales.f__Propionibacteriaceae	Group	MI	-0.688674967141714	0.388021229743435	84	17	0.0796356699611463	0.402016213418317
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Enterococcaceae.g__Enterococcus.s__Enterococcus_gallinarum	Group	MI	-0.717343157922191	0.400638164240989	84	10	0.0770640692666523	0.402016213418317
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnoclostridium.s__Clostridium_bolteae	Group	MI	1.30396560328003	0.720148850935969	84	43	0.0738516096387978	0.402016213418317
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Anaerotruncus.s__Anaerotruncus_colihominis	Group	MI	1.67625448181495	0.93727153195864	84	28	0.0773984131313449	0.402016213418317
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruthenibacterium	Group	MI	1.2944547636707	0.725340467186708	84	67	0.0780220160797098	0.402016213418317
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruthenibacterium.s__Ruthenibacterium_lactatiformans	Group	MI	1.2944547636707	0.725340467186708	84	67	0.0780220160797098	0.402016213418317
k__Bacteria.p__Actinobacteria	Group	MI	-0.627507988093789	0.364351978134285	84	84	0.0887928351104676	0.41978327006769
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_ovatus	Group	MI	1.31663002610152	0.756971387626438	84	65	0.0857276070652308	0.41978327006769
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Eubacteriaceae.g__Eubacterium.s__Eubacterium_ramulus	Group	MI	1.2532670546392	0.726127183010225	84	63	0.0881207935112526	0.41978327006769
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcus	Group	MI	1.84846927940463	1.06621747763497	84	64	0.0867351258160098	0.41978327006769
k__Bacteria.p__Synergistetes	Group	MI	1.21953563976526	0.713454097487698	84	27	0.0911701135469206	0.41978327006769
k__Bacteria.p__Synergistetes.c__Synergistia	Group	MI	1.21953563976526	0.713454097487698	84	27	0.0911701135469206	0.41978327006769
k__Bacteria.p__Synergistetes.c__Synergistia.o__Synergistales	Group	MI	1.21953563976526	0.713454097487698	84	27	0.0911701135469206	0.41978327006769
k__Bacteria.p__Synergistetes.c__Synergistia.o__Synergistales.f__Synergistaceae	Group	MI	1.21953563976526	0.713454097487698	84	27	0.0911701135469206	0.41978327006769
k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales	Group	MI	1.66035470447979	0.995311267287294	84	72	0.0990952122442383	0.451131133267376
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_intestinalis	Group	MI	1.25976839522118	0.761208296996087	84	29	0.101755630481648	0.451131133267376
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Paraprevotella	Group	MI	-1.06962535184772	0.643821522822696	84	23	0.100458174312644	0.451131133267376
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Paraprevotella.s__Paraprevotella_xylaniphila	Group	MI	-0.928343244724408	0.562490962952143	84	22	0.102683581371231	0.451131133267376
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Citrobacter	Group	MI	-0.759590023704337	0.461164146984981	84	15	0.10336178709706	0.451131133267376
k__Bacteria	Group	MI	-0.00461596136870058	0.00281363813007969	84	84	0.104718002413142	0.452338587743364
k__Bacteria.p__Actinobacteria.c__Coriobacteriia	Group	MI	0.736412324300814	0.455737627599933	84	82	0.109963842059383	0.470151528804913
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella	Group	MI	-2.23875594297525	1.3925688651228	84	42	0.111756930217861	0.472991452134178
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Actinomycetaceae.g__Actinomyces.s__Actinomyces_sp_oral_taxon_181	Group	MI	0.709633025329638	0.459504442886652	84	17	0.126355683265145	0.524188428595009
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Alistipes.s__Alistipes_indistinctus	Group	MI	1.35283375131144	0.873986754362991	84	37	0.125500219156221	0.524188428595009
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_gordonii	Group	MI	1.03163494083348	0.677953626092463	84	51	0.131933958776633	0.541964007131462
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_thetaiotaomicron	Group	MI	1.62508468067762	1.07250445409517	84	67	0.133561077576775	0.542950596293579
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella.s__Prevotella_sp_CAG_279	Group	MI	-0.837851412360552	0.582286725653537	84	10	0.153985557886934	0.542950596293579
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_rogosae	Group	MI	-0.495768601954573	0.334816943481198	84	22	0.142514689753787	0.542950596293579
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_infantis	Group	MI	1.19443749185275	0.819379046271103	84	40	0.148732926994056	0.542950596293579
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_sp_A12	Group	MI	-0.889792531946725	0.589083927219783	84	23	0.134768066910849	0.542950596293579
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Christensenellaceae	Group	MI	0.856715205748833	0.595715195711153	84	21	0.154203152646625	0.542950596293579
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Christensenellaceae.g__Christensenella	Group	MI	0.856715205748833	0.595715195711153	84	21	0.154203152646625	0.542950596293579
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Christensenellaceae.g__Christensenella.s__Christensenella_minuta	Group	MI	0.856715205748833	0.595715195711153	84	21	0.154203152646625	0.542950596293579
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Clostridium.s__Clostridium_bolteae_CAG_59	Group	MI	0.723256107428044	0.496229343115434	84	10	0.148796560345654	0.542950596293579
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Clostridium.s__Clostridium_perfringens	Group	MI	0.75898688048071	0.507384330281719	84	16	0.138523489349321	0.542950596293579
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Eubacteriaceae.g__Eubacterium.s__Eubacterium_sp_CAG_38	Group	MI	1.30581954617118	0.904677221268427	84	33	0.152714766725678	0.542950596293579
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnoclostridium.s__Clostridium_symbiosum	Group	MI	0.960792466758583	0.646914600375565	84	26	0.141327331642662	0.542950596293579
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Roseburia.s__Roseburia_sp_CAG_303	Group	MI	0.982515488174366	0.657336296330662	84	13	0.138833271131534	0.542950596293579
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcus.s__Ruminococcus_lactaris	Group	MI	0.89168448040775	0.609073644143687	84	26	0.147016827025341	0.542950596293579
k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria	Group	MI	1.25477796668121	0.85937899307098	84	53	0.148083811830313	0.542950596293579
k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfovibrionales	Group	MI	1.25477796668121	0.85937899307098	84	53	0.148083811830313	0.542950596293579
k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfovibrionales.f__Desulfovibrionaceae	Group	MI	1.25477796668121	0.85937899307098	84	53	0.148083811830313	0.542950596293579
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae	Group	MI	1.00019444636877	0.697929614629079	84	82	0.155634484592284	0.543423742034724
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnoclostridium.s__Clostridium_citroniae	Group	MI	1.00668883939934	0.707590741532027	84	22	0.158616554173085	0.549258976847293
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Erysipelatoclostridium.s__Clostridium_innocuum	Group	MI	1.47476925011476	1.05164802239949	84	58	0.164587924677451	0.565265085572556
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcus.s__Ruminococcus_bromii	Group	MI	1.73720932448738	1.24483930508843	84	45	0.166624068420101	0.567605566406687
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_sinensis	Group	MI	-0.264942462981974	0.190852028991018	84	11	0.168833509501172	0.570158507631444
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Citrobacter.s__Citrobacter_youngae	Group	MI	-0.424328275830874	0.306581841110546	84	11	0.170095020176445	0.570158507631444
k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae	Group	MI	0.773714609630165	0.578454660278137	84	66	0.18473984844469	0.599080774281355
k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__Collinsella	Group	MI	0.769549391782112	0.578032651510461	84	66	0.186771509800679	0.599080774281355
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Eubacteriaceae.g__Eubacterium.s__Eubacterium_sp_CAG_180	Group	MI	1.18707661427387	0.891816091759014	84	29	0.186852514131742	0.599080774281355
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Oscillospiraceae	Group	MI	0.878192538151024	0.660693890527029	84	42	0.187469323847537	0.599080774281355
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Oscillospiraceae.g__Oscillibacter	Group	MI	0.878192538151024	0.660693890527029	84	42	0.187469323847537	0.599080774281355
k__Bacteria.p__Firmicutes.c__Firmicutes_unclassified.o__Firmicutes_unclassified.f__Firmicutes_unclassified.g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_145	Group	MI	-0.649065478264177	0.489726761666201	84	10	0.188731890704389	0.599080774281355
