"","Observed","Richness","Number","Shannon","Simpson","InvSimpson","Chao1","ACE","Data_Type","Conversion_Factor","Singletons_Present","Reliability_Note","Group","SampleID"
"CON14",151,151,151,3.72927037306864,0.946042035402189,1.05703548318006,151,151,"Relative_abundance",1e+06,FALSE,"Chao1_ACE_based_on_converted_data_interpret_with_caution","Control","CON14"
"CON15",178,178,178,3.56936961514008,0.937554953816502,1.0666041451003,178,178,"Relative_abundance",1e+06,FALSE,"Chao1_ACE_based_on_converted_data_interpret_with_caution","Control","CON15"
"CON16",169,169,169,3.69009928581767,0.944650440836411,1.05859263572098,169,169,"Relative_abundance",1e+06,FALSE,"Chao1_ACE_based_on_converted_data_interpret_with_caution","Control","CON16"
"CON17",165,165,165,3.57996729306182,0.940274040402683,1.06351973683304,165,165,"Relative_abundance",1e+06,FALSE,"Chao1_ACE_based_on_converted_data_interpret_with_caution","Control","CON17"
"CON18",153,153,153,3.64805237712056,0.941957250416367,1.06161930337919,153,153,"Relative_abundance",1e+06,FALSE,"Chao1_ACE_based_on_converted_data_interpret_with_caution","Control","CON18"
"CON19",93,93,93,3.55607917186315,0.943453103410355,1.05993609686082,93,93,"Relative_abundance",1e+06,FALSE,"Chao1_ACE_based_on_converted_data_interpret_with_caution","Control","CON19"
"CON20",105,105,105,3.29439390042582,0.931772752616814,1.07322305486136,105,105,"Relative_abundance",1e+06,FALSE,"Chao1_ACE_based_on_converted_data_interpret_with_caution","Control","CON20"
"CON21",100,100,100,3.588099815966,0.944388303241993,1.0588864734634,100,100,"Relative_abundance",1e+06,FALSE,"Chao1_ACE_based_on_converted_data_interpret_with_caution","Control","CON21"
"CON22",93,93,93,3.43611093376221,0.937483850588151,1.06668504142512,93,93,"Relative_abundance",1e+06,FALSE,"Chao1_ACE_based_on_converted_data_interpret_with_caution","Control","CON22"
"CON23",113,113,113,3.26777701000061,0.928350091550939,1.0771798366814,113,113,"Relative_abundance",1e+06,FALSE,"Chao1_ACE_based_on_converted_data_interpret_with_caution","Control","CON23"
"CON24",183,183,183,3.584021358992,0.939094667716694,1.06485537015282,183,183,"Relative_abundance",1e+06,FALSE,"Chao1_ACE_based_on_converted_data_interpret_with_caution","Control","CON24"
"CON25",154,154,154,3.20425187052646,0.926462979088663,1.07937394431418,154,154,"Relative_abundance",1e+06,FALSE,"Chao1_ACE_based_on_converted_data_interpret_with_caution","Control","CON25"
"CON26",162,162,162,3.26999377680654,0.931236033597154,1.07384160827328,162,162,"Relative_abundance",1e+06,FALSE,"Chao1_ACE_based_on_converted_data_interpret_with_caution","Control","CON26"
"CON27",184,184,184,3.63394463383662,0.940429536527374,1.06334388825408,184,184,"Relative_abundance",1e+06,FALSE,"Chao1_ACE_based_on_converted_data_interpret_with_caution","Control","CON27"
"CON28",148,148,148,3.70005156487681,0.94557509759069,1.05755746164211,148,148,"Relative_abundance",1e+06,FALSE,"Chao1_ACE_based_on_converted_data_interpret_with_caution","Control","CON28"
"CON29",167,167,167,3.69246721799403,0.944068469545036,1.05924520546896,167,167,"Relative_abundance",1e+06,FALSE,"Chao1_ACE_based_on_converted_data_interpret_with_caution","Control","CON29"
"CON30",164,164,164,3.60334369163008,0.93799126895342,1.06610800451881,164,164,"Relative_abundance",1e+06,FALSE,"Chao1_ACE_based_on_converted_data_interpret_with_caution","Control","CON30"
"CON31",175,175,175,3.33835211224184,0.928081998534011,1.07749099926471,175,175,"Relative_abundance",1e+06,FALSE,"Chao1_ACE_based_on_converted_data_interpret_with_caution","Control","CON31"
"CON32",186,186,186,3.57284994539518,0.936652689472565,1.0676315898512,186,186,"Relative_abundance",1e+06,FALSE,"Chao1_ACE_based_on_converted_data_interpret_with_caution","Control","CON32"
"CON33",191,191,191,3.5847733533849,0.937964465818267,1.06613846946495,191,191,"Relative_abundance",1e+06,FALSE,"Chao1_ACE_based_on_converted_data_interpret_with_caution","Control","CON33"
"CON34",98,98,98,3.39458152775122,0.934676971686826,1.06988834676785,98,98,"Relative_abundance",1e+06,FALSE,"Chao1_ACE_based_on_converted_data_interpret_with_caution","Control","CON34"
"CON35",171,171,171,3.59706024430503,0.940523240327342,1.06323794790223,171,171,"Relative_abundance",1e+06,FALSE,"Chao1_ACE_based_on_converted_data_interpret_with_caution","Control","CON35"
"CON36",93,93,93,3.30683890084304,0.931518865232945,1.07351556401376,93,93,"Relative_abundance",1e+06,FALSE,"Chao1_ACE_based_on_converted_data_interpret_with_caution","Control","CON36"
"CON37",121,121,121,3.56311808281818,0.940746287477887,1.06298585847303,121,121,"Relative_abundance",1e+06,FALSE,"Chao1_ACE_based_on_converted_data_interpret_with_caution","Control","CON37"
"CON38",127,127,127,3.63834401153983,0.942807443413918,1.06066196972203,127,127,"Relative_abundance",1e+06,FALSE,"Chao1_ACE_based_on_converted_data_interpret_with_caution","Control","CON38"
"CON39",105,105,105,3.5727807339898,0.943144080123153,1.06028338731599,105,105,"Relative_abundance",1e+06,FALSE,"Chao1_ACE_based_on_converted_data_interpret_with_caution","Control","CON39"
"CON40",123,123,123,3.53602893816486,0.940700882596413,1.06303716569279,123,123,"Relative_abundance",1e+06,FALSE,"Chao1_ACE_based_on_converted_data_interpret_with_caution","Control","CON40"
"CON41",124,124,124,3.32073122532713,0.930266547058952,1.07496072299011,124,124,"Relative_abundance",1e+06,FALSE,"Chao1_ACE_based_on_converted_data_interpret_with_caution","Control","CON41"
"CON42",163,163,163,3.60546822950985,0.940673212916884,1.06306843467898,163,163,"Relative_abundance",1e+06,FALSE,"Chao1_ACE_based_on_converted_data_interpret_with_caution","Control","CON42"
"CON43",173,173,173,3.57150714873489,0.93949253256466,1.06440441550947,173,173,"Relative_abundance",1e+06,FALSE,"Chao1_ACE_based_on_converted_data_interpret_with_caution","Control","CON43"
"CON44",171,171,171,3.56872034626533,0.937979775596686,1.06612106787042,171,171,"Relative_abundance",1e+06,FALSE,"Chao1_ACE_based_on_converted_data_interpret_with_caution","Control","CON44"
"CON45",78,78,78,2.4602393562962,0.888006428947187,1.12611797325115,78,78,"Relative_abundance",1e+06,FALSE,"Chao1_ACE_based_on_converted_data_interpret_with_caution","Control","CON45"
"CON46",174,174,174,3.5527699105317,0.937761603122425,1.0663691034804,174,174,"Relative_abundance",1e+06,FALSE,"Chao1_ACE_based_on_converted_data_interpret_with_caution","Control","CON46"
"CON47",186,186,186,3.45512833638001,0.93247647168685,1.07241311750312,186,186,"Relative_abundance",1e+06,FALSE,"Chao1_ACE_based_on_converted_data_interpret_with_caution","Control","CON47"
"MI1",175,175,175,3.61959497884054,0.941400499605003,1.06224715242831,175,175,"Relative_abundance",1e+06,FALSE,"Chao1_ACE_based_on_converted_data_interpret_with_caution","MI","MI1"
"MI2",176,176,176,3.64646886373305,0.940823396469392,1.06289873716223,176,176,"Relative_abundance",1e+06,FALSE,"Chao1_ACE_based_on_converted_data_interpret_with_caution","MI","MI2"
"MI3",177,177,177,3.63135719318338,0.940019884267753,1.06380728401184,177,177,"Relative_abundance",1e+06,FALSE,"Chao1_ACE_based_on_converted_data_interpret_with_caution","MI","MI3"
"MI4",189,189,189,3.48562520105075,0.935404414924394,1.06905631836346,189,189,"Relative_abundance",1e+06,FALSE,"Chao1_ACE_based_on_converted_data_interpret_with_caution","MI","MI4"
"MI5",187,187,187,3.66432424978697,0.940990119736476,1.06271041430281,187,187,"Relative_abundance",1e+06,FALSE,"Chao1_ACE_based_on_converted_data_interpret_with_caution","MI","MI5"
"MI6",156,156,156,3.67037445411666,0.943797100533178,1.05954976915597,156,156,"Relative_abundance",1e+06,FALSE,"Chao1_ACE_based_on_converted_data_interpret_with_caution","MI","MI6"
"MI7",171,171,171,3.54684101722601,0.938700121782717,1.06530294051828,171,171,"Relative_abundance",1e+06,FALSE,"Chao1_ACE_based_on_converted_data_interpret_with_caution","MI","MI7"
"MI8",195,195,195,3.67861812026887,0.940987858783419,1.06271296772402,195,195,"Relative_abundance",1e+06,FALSE,"Chao1_ACE_based_on_converted_data_interpret_with_caution","MI","MI8"
"MI9",175,175,175,3.52985605583804,0.938973653365349,1.06499260806299,175,175,"Relative_abundance",1e+06,FALSE,"Chao1_ACE_based_on_converted_data_interpret_with_caution","MI","MI9"
"MI10",173,173,173,3.64880618743704,0.943088098683137,1.06034632543485,173,173,"Relative_abundance",1e+06,FALSE,"Chao1_ACE_based_on_converted_data_interpret_with_caution","MI","MI10"
"MI11",188,188,188,3.63537070294576,0.939356183245363,1.06455891581521,188,188,"Relative_abundance",1e+06,FALSE,"Chao1_ACE_based_on_converted_data_interpret_with_caution","MI","MI11"
"MI12",182,182,182,3.75970018890798,0.944369391750558,1.05890767821935,182,182,"Relative_abundance",1e+06,FALSE,"Chao1_ACE_based_on_converted_data_interpret_with_caution","MI","MI12"
"MI13",170,170,170,3.46035143383609,0.93755591027241,1.0666030569947,170,170,"Relative_abundance",1e+06,FALSE,"Chao1_ACE_based_on_converted_data_interpret_with_caution","MI","MI13"
"MI14",153,153,153,3.49006220637375,0.934605182441873,1.06997052743413,153,153,"Relative_abundance",1e+06,FALSE,"Chao1_ACE_based_on_converted_data_interpret_with_caution","MI","MI14"
"MI15",138,138,138,3.08700270335024,0.921710891287876,1.08493889944463,138,138,"Relative_abundance",1e+06,FALSE,"Chao1_ACE_based_on_converted_data_interpret_with_caution","MI","MI15"
"MI16",178,178,178,3.64343358480908,0.942000439015629,1.06157063052431,178,178,"Relative_abundance",1e+06,FALSE,"Chao1_ACE_based_on_converted_data_interpret_with_caution","MI","MI16"
"MI17",176,176,176,3.65201808281926,0.941808845854938,1.06178658695039,176,176,"Relative_abundance",1e+06,FALSE,"Chao1_ACE_based_on_converted_data_interpret_with_caution","MI","MI17"
"MI18",181,181,181,3.54635423937856,0.939524810230716,1.06436784756587,181,181,"Relative_abundance",1e+06,FALSE,"Chao1_ACE_based_on_converted_data_interpret_with_caution","MI","MI18"
"MI19",176,176,176,3.61595793113039,0.939343172263377,1.06457366117909,176,176,"Relative_abundance",1e+06,FALSE,"Chao1_ACE_based_on_converted_data_interpret_with_caution","MI","MI19"
"MI20",157,157,157,3.5380536021904,0.938118113659455,1.06596385406008,157,157,"Relative_abundance",1e+06,FALSE,"Chao1_ACE_based_on_converted_data_interpret_with_caution","MI","MI20"
"MI21",159,159,159,3.66630154814444,0.942581022003972,1.06091675586036,159,159,"Relative_abundance",1e+06,FALSE,"Chao1_ACE_based_on_converted_data_interpret_with_caution","MI","MI21"
"MI22",168,168,168,3.7640848036082,0.946310509445243,1.05673559578899,168,168,"Relative_abundance",1e+06,FALSE,"Chao1_ACE_based_on_converted_data_interpret_with_caution","MI","MI22"
"MI23",153,153,153,3.68419921851595,0.94537960863552,1.05777614713238,153,153,"Relative_abundance",1e+06,FALSE,"Chao1_ACE_based_on_converted_data_interpret_with_caution","MI","MI23"
"MI24",147,147,147,3.60200436933257,0.941569720699535,1.06205624290579,147,147,"Relative_abundance",1e+06,FALSE,"Chao1_ACE_based_on_converted_data_interpret_with_caution","MI","MI24"
"MI25",174,174,174,3.70463076498107,0.944869509065323,1.05834720075708,174,174,"Relative_abundance",1e+06,FALSE,"Chao1_ACE_based_on_converted_data_interpret_with_caution","MI","MI25"
"MI26",166,166,166,3.64738986531236,0.94346469424817,1.05992307512565,166,166,"Relative_abundance",1e+06,FALSE,"Chao1_ACE_based_on_converted_data_interpret_with_caution","MI","MI26"
"MI27",157,157,157,3.71071135234825,0.946403807160089,1.05663142142331,157,157,"Relative_abundance",1e+06,FALSE,"Chao1_ACE_based_on_converted_data_interpret_with_caution","MI","MI27"
"MI28",173,173,173,3.52556367741813,0.936206675400299,1.06814021548439,173,173,"Relative_abundance",1e+06,FALSE,"Chao1_ACE_based_on_converted_data_interpret_with_caution","MI","MI28"
"MI29",160,160,160,3.52316686276048,0.937625570204247,1.06652381481252,160,160,"Relative_abundance",1e+06,FALSE,"Chao1_ACE_based_on_converted_data_interpret_with_caution","MI","MI29"
"MI31",176,176,176,3.49310846472126,0.934482908894382,1.07011052902309,176,176,"Relative_abundance",1e+06,FALSE,"Chao1_ACE_based_on_converted_data_interpret_with_caution","MI","MI31"
"MI32",178,178,178,3.54016283170782,0.934972611945712,1.06955004587671,178,178,"Relative_abundance",1e+06,FALSE,"Chao1_ACE_based_on_converted_data_interpret_with_caution","MI","MI32"
"MI33",169,169,169,3.67462205712793,0.942852430679356,1.06061136129168,169,169,"Relative_abundance",1e+06,FALSE,"Chao1_ACE_based_on_converted_data_interpret_with_caution","MI","MI33"
"MI34",182,182,182,3.47915108073354,0.933878711122196,1.07080286560805,182,182,"Relative_abundance",1e+06,FALSE,"Chao1_ACE_based_on_converted_data_interpret_with_caution","MI","MI34"
"MI35",182,182,182,3.597621000026,0.939360865353523,1.06455360967551,182,182,"Relative_abundance",1e+06,FALSE,"Chao1_ACE_based_on_converted_data_interpret_with_caution","MI","MI35"
"MI36",150,150,150,3.40553602892341,0.935534436409298,1.06890773987768,150,150,"Relative_abundance",1e+06,FALSE,"Chao1_ACE_based_on_converted_data_interpret_with_caution","MI","MI36"
"MI37",161,161,161,3.56326461896714,0.938868995443244,1.06511132527909,161,161,"Relative_abundance",1e+06,FALSE,"Chao1_ACE_based_on_converted_data_interpret_with_caution","MI","MI37"
"MI38",166,166,166,3.67706735176065,0.943515794619195,1.05986567019114,166,166,"Relative_abundance",1e+06,FALSE,"Chao1_ACE_based_on_converted_data_interpret_with_caution","MI","MI38"
