feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Hermodarchaeaceae	Group	MI	0.747941411578241	0.800497208621231	84	26	0.35286872895335	0.953829252519045
Iainarchaeaceae	Group	MI	0.204473350514669	0.447219024590016	84	16	0.648728582440375	0.953829252519045
Ignisphaeraceae	Group	MI	-0.231123305639276	0.688783545975559	84	20	0.738065059835872	0.953829252519045
JAADEF01	Group	MI	0.10335178273278	0.183754727980826	84	9	0.575347822889639	0.953829252519045
JABLTI01	Group	MI	-1.29151784974683	0.864250149583102	84	52	0.138914788540809	0.953829252519045
JABXJV01	Group	MI	-0.272410589065283	0.674889051550416	84	34	0.68752990602903	0.953829252519045
JACAEJ01	Group	MI	0.233274653342563	0.224061810378517	84	9	0.300881006985198	0.953829252519045
JAEHCK01	Group	MI	-0.44216115737071	0.573573713078722	84	12	0.442988830488007	0.953829252519045
JAGVZF01	Group	MI	-0.210402925837841	0.477676717417859	84	10	0.660754712717871	0.953829252519045
JdFR.42	Group	MI	0.826143907844515	0.892288593971348	84	27	0.357230091304859	0.953829252519045
JdFR.43	Group	MI	-0.78458083015546	0.795255775056616	84	22	0.326752368113642	0.953829252519045
MK.D1	Group	MI	-0.541784998195504	0.747538053222051	84	31	0.470662881095133	0.953829252519045
Methanobacteriaceae	Group	MI	0.384312558995525	0.234317834076154	84	84	0.10480823907045	0.953829252519045
Methanocaldococcaceae	Group	MI	-1.44403009595419	0.999412743861024	84	39	0.152302615294163	0.953829252519045
Methanoculleaceae	Group	MI	-0.34963199477304	0.872289994878042	84	40	0.689594530435749	0.953829252519045
Methanogasteraceae	Group	MI	-0.22303078591768	0.353224120155446	84	10	0.529525869040321	0.953829252519045
Methanomassiliicoccaceae	Group	MI	-1.09562408818445	0.831618702185607	84	75	0.191353923230292	0.953829252519045
Methanomethylicaceae	Group	MI	-0.128261379671096	0.342356499686032	84	13	0.708893329830547	0.953829252519045
Methanomethylophilaceae	Group	MI	0.262118651270789	0.766376377441218	84	78	0.733208328660252	0.953829252519045
Methanomicrobiaceae	Group	MI	-0.537247015879425	0.951743703254775	84	34	0.573963599662785	0.953829252519045
Methanoregulaceae	Group	MI	-0.465176414131852	1.04825805138196	84	50	0.658383905868533	0.953829252519045
Methanosarcinaceae	Group	MI	-0.340161825293978	0.540327981706212	84	83	0.530741223072828	0.953829252519045
Methanospirillaceae	Group	MI	0.489345753402112	0.880187035220545	84	28	0.579754413424421	0.953829252519045
Methanotrichaceae	Group	MI	0.350896015018482	0.859965140260534	84	42	0.684311327212207	0.953829252519045
Micrarchaeaceae	Group	MI	-0.981235866553793	0.808024524048059	84	37	0.228094410502972	0.953829252519045
NBVN01	Group	MI	0.128150745972957	0.392631774013749	84	9	0.744961532989327	0.953829252519045
Nanopusillaceae	Group	MI	0.696002414055939	0.624140720005764	84	12	0.268049251359511	0.953829252519045
Natrialbaceae	Group	MI	-0.606377073004923	0.904876419685442	84	54	0.504663232735264	0.953829252519045
Nitrososphaeraceae	Group	MI	-0.74093970397603	0.777869545478702	84	67	0.343630471408787	0.953829252519045
QMZM01	Group	MI	0.230432239603108	0.444240498520412	84	9	0.605359623024079	0.953829252519045
QMZS01	Group	MI	-0.546108333980203	0.504889899599237	84	9	0.282583919501382	0.953829252519045
RBG.16.68.12	Group	MI	-0.576334858334973	0.444175026527398	84	12	0.198083909379397	0.953829252519045
RDOG01	Group	MI	0.219120623045281	0.647686660152104	84	26	0.735992241239381	0.953829252519045
S146.22	Group	MI	-0.441999506901866	0.861874490463723	84	43	0.609445456462382	0.953829252519045
SCGC.AAA011.G17	Group	MI	-0.112800380564685	0.271876185574086	84	14	0.679301443589183	0.953829252519045
SG8.5	Group	MI	-0.221023014838082	0.315794184395757	84	10	0.485973293348892	0.953829252519045
SOJC01	Group	MI	-0.274481726450019	0.419003247329153	84	9	0.514248107364043	0.953829252519045
SOKP01	Group	MI	-0.495452628570094	0.480459232650174	84	83	0.30547602624252	0.953829252519045
SZUA.1535	Group	MI	-0.488261283208289	0.394493173053289	84	15	0.219362327736439	0.953829252519045
SpSt.28	Group	MI	0.838391989464014	0.517493838020459	84	12	0.109050367513467	0.953829252519045
Sulfolobaceae	Group	MI	-0.262467808076859	0.762897125962491	84	70	0.73169621750584	0.953829252519045
TCS64	Group	MI	0.41271116717885	0.85462514085097	84	31	0.630443017481843	0.953829252519045
Thermocladiaceae	Group	MI	0.408700260535939	0.672802676527833	84	17	0.545224706095347	0.953829252519045
Thermococcaceae	Group	MI	-1.01115380736865	0.723939832803341	84	42	0.166261484648221	0.953829252519045
Thermofilaceae	Group	MI	-0.231177351193187	0.455843125861029	84	13	0.613416127034415	0.953829252519045
Thorarchaeaceae	Group	MI	-0.437089242096529	0.863901906953716	84	55	0.614250808324101	0.953829252519045
UBA164	Group	MI	-0.524267677284734	0.480412703582114	84	13	0.278343216132036	0.953829252519045
UBA184	Group	MI	-0.808110678137091	0.577635422467358	84	17	0.165584844929211	0.953829252519045
UBA213	Group	MI	0.0963739832649177	0.171894962327872	84	9	0.576560650406059	0.953829252519045
UBA233	Group	MI	-0.753295509976018	0.866666583887098	84	55	0.387281784364926	0.953829252519045
UBA287	Group	MI	-0.701372329277792	0.622078771820436	84	18	0.262834058632819	0.953829252519045
UBA460	Group	MI	-0.80360067970131	0.625249314959308	84	78	0.202323765554451	0.953829252519045
UBA472	Group	MI	0.393610579416388	0.566655884172068	84	19	0.489256889547304	0.953829252519045
UBA489	Group	MI	-0.546844149602559	0.769193385713477	84	28	0.479143747636569	0.953829252519045
UBA57	Group	MI	-0.758043859832137	0.757425245725184	84	18	0.31985966299435	0.953829252519045
UBA583	Group	MI	0.32319932932028	0.748471982696667	84	22	0.667011210503398	0.953829252519045
WJIZ01	Group	MI	-0.164354143849363	0.484199105155433	84	15	0.735149840784516	0.953829252519045
WJKL01	Group	MI	-0.366611984735898	0.477894685609169	84	17	0.445201655001821	0.953829252519045
WJKY01	Group	MI	-0.294898258958254	0.587736018945801	84	9	0.617185893560567	0.953829252519045
Wolframiiraptoraceae	Group	MI	0.794207489772376	0.733851811384797	84	17	0.282315979709256	0.953829252519045
CG1.02.33.12	Group	MI	0.0837511612001448	0.302910014748087	84	12	0.782868529673416	0.980837795733231
Thermoplasmataceae	Group	MI	-0.244430784849008	0.86740431662778	84	62	0.778810140910704	0.980837795733231
WJKV01	Group	MI	-0.0723996304828947	0.267752754001412	84	9	0.787533996574127	0.980837795733231
Odinarchaeaceae	Group	MI	0.083955603920189	0.346216915060193	84	9	0.809002725433705	0.998498859319078
ARS49	Group	MI	-0.0983363374417332	0.733599278782475	84	26	0.893694341810941	0.999628409526923
Anstonellaceae	Group	MI	0.0330243561414677	0.338339338351767	84	13	0.922482393764963	0.999628409526923
Bilamarchaeaceae	Group	MI	-0.0454513123380151	0.922971075211925	84	22	0.96084414398734	0.999628409526923
CAIVOO01	Group	MI	-0.0684340509827021	0.311012607432947	84	11	0.826389785900765	0.999628409526923
Desulfurococcaceae	Group	MI	0.0297172565050031	0.551509509264472	84	30	0.957159053494215	0.999628409526923
GCA.2686295	Group	MI	0.0997596262128959	0.642621564318166	84	19	0.877014771718895	0.999628409526923
HEL.GB.B	Group	MI	-0.085005408166219	0.610689516706963	84	11	0.889636738362101	0.999628409526923
Haladaptataceae	Group	MI	-0.109271319322617	0.816940749816678	84	33	0.893922678849738	0.999628409526923
Halococcaceae	Group	MI	-0.0119219133207554	0.650513901563466	84	13	0.985422575648253	0.999628409526923
Hodarchaeaceae	Group	MI	-0.04619693066525	0.870289371063824	84	49	0.957795469978823	0.999628409526923
JABGXB01	Group	MI	0.000356689121700582	0.763556719270436	84	18	0.999628409526923	0.999628409526923
JAFCDX01	Group	MI	-0.0371527909219029	0.324212154238284	84	9	0.909047011680755	0.999628409526923
JAGGVH01	Group	MI	-0.0445589800585669	0.513241345661591	84	10	0.931027226105378	0.999628409526923
JAHWHD01	Group	MI	-0.0158716444324374	0.474215066321601	84	13	0.973381686307344	0.999628409526923
JALIDP01	Group	MI	0.00589347087062039	0.307481638416152	84	12	0.984754521290621	0.999628409526923
Jordarchaeaceae	Group	MI	0.126599961291624	0.587971953163197	84	14	0.830055342566908	0.999628409526923
Methanocomedenaceae	Group	MI	-0.06173930835683	0.754015540975642	84	20	0.934941129281033	0.999628409526923
Methanocorpusculaceae	Group	MI	0.00355475121841189	0.866038579543401	84	42	0.996734973096878	0.999628409526923
Methanoliparaceae	Group	MI	-0.0822690137844202	0.44196023827959	84	12	0.852790203322928	0.999628409526923
Methanoperedenaceae	Group	MI	-0.0797617547528951	0.873150900585332	84	36	0.927437805846004	0.999628409526923
PWKY01	Group	MI	0.0676857561508769	0.782826283682815	84	17	0.931308898592077	0.999628409526923
Parvarchaeaceae	Group	MI	-0.0585572803407195	0.653408571481989	84	17	0.928809177631237	0.999628409526923
Poseidoniaceae	Group	MI	0.0648337311415883	0.716979552241084	84	66	0.928169061877942	0.999628409526923
SM23.78	Group	MI	0.0405638497092408	0.315849953883805	84	10	0.898125056546415	0.999628409526923
Thalassarchaeaceae	Group	MI	-0.0244300716205293	0.704845258421091	84	63	0.972434937888048	0.999628409526923
UBA10216	Group	MI	-0.0974252722212619	0.716698279415173	84	30	0.89220484814572	0.999628409526923
