ID,MI35,MI33,MI32,MI38,MI36,MI34,MI37,MI27,MI28,MI29,MI31,MI17,MI21,MI20,MI24,MI23,MI26,MI19,MI18,MI15,MI25,MI22,MI14,MI16,MI1,MI2,MI3,MI4,MI5,MI6,MI7,MI8,MI9,MI10,MI11,MI12,MI13,CON1,CON2,CON3,CON4,CON5,CON6,CON7,CON8,CON9,CON10,CON11,CON12,CON13,CON14,CON15,CON16,CON17,CON18,CON19,CON20,CON21,CON22,CON23,CON24,CON25,CON26,CON27,CON28,CON29,CON30,CON31,CON32,CON33,CON34,CON35,CON36,CON37,CON38,CON39,CON40,CON41,CON42,CON43,CON44,CON45,CON46,CON47
HF28__18937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,324,0,0,0,0,95,0,0,0,0,0,0,0,0,0,220,0,0,63,170,0,29,0,120,2,0,0,0,468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,0,0,0,3,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HF28__20549,950,578,2261,698,1675,2630,994,764,2853,690,2781,10236,2187,896,814,671,1180,958,6182,100989,2871,934,1999,2655,2163,3711,794,527,2354,372,3303,1797,896,3580,1826,749,587,431,271,4371,603,1708,234,18,1020,9,1098,1277,44,3257,1873,2323,3057,1544,3365,1412,3869,1761,1256,2188,664,168,29830,1605,16402,2408,5532,4412,2258,6349,1811,3166,2654,2127,406,2153,1063,4977,1962,2728,2144,4259,5853,1308
HF28__26590,0,0,0,0,0,0,0,0,0,0,0,0,2,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,108,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,57,0,0,0,0,0,0,429,61,0,0,0
HF28__36007,0,1,0,6,0,18764,1750,0,16,0,0,0,0,2,34,31,0,206,0,784,0,843,0,5,0,22,0,0,10,1088,10,0,0,44,0,8810,5076,1457,23,0,3725,0,0,14684,1,38818,0,1,7816,3,4156,0,0,0,1484,0,17,6,1,71,1,0,3,0,0,37,0,0,2187,0,431,0,1,0,3,5,474,0,17,99,256,0,1,28
HF28__3940,52,4,275,0,7,5,139,14,10,3,767,0,16,2,0,0,1,0,4,0,0,4,10,4,0,25,33,354,97,111,90,16,87,0,15,27,357,29,1,0,16,40,0,69,4,3,36,550,0,44,7,0,3,0,2,0,138,125,8,110,13,16,0,108,0,47,38,28,6,25,0,0,0,60,23,14,12,0,0,0,0,12,2,2
HF28__49359,0,0,3,0,1,0,12,2,0,7,96,0,16,0,0,0,0,0,17,0,0,1,0,6,0,53,36,14,32,0,0,47,0,0,9,0,0,0,2,0,28,5,0,0,0,0,21,23,0,0,0,2,0,1,12,0,0,2,1,0,0,0,0,0,0,2,2,219,4,0,0,0,93,24,0,0,4,0,0,0,51,0,1,0
HF28__54937,1454,2172,1059,662,407,2000,2013,214,2205,482,3031,4,2133,585,2196,1114,2768,1077,5009,4,1237,1364,563,1736,2230,2647,1749,540,858,332,209,1550,1714,2046,1288,259,279,2987,254,733,408,2414,68,22,957,766,907,1677,7,2341,115,1183,1771,1005,1614,1567,4761,922,2724,1840,697,0,0,479,3464,4838,1385,3114,1236,1917,806,842,1469,509,623,219,687,2525,1081,179,2983,3943,647,1426
HF28__68916,0,17,0,91,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,6,0,0,0,0,0,0,2,171,0,0,4,0,0,0,0,0,0,0,0,0,0,25,0,0,8,42,0,7,9,18,0,0,23,39,56,0,0,0,0,0,0,1877,6,5,0,18,0
HF28__8130,589,51,327,32,74,0,614,19,1184,17,87,92,140,20,13041,51,176,555,474,0,45,15,262,1013,471,2440,72,1421,549,38,9,1026,48,8,217,1209,116,282,64,39,147,29,2368,0,747,192,440,125,0,324,2,119,464,0,158,1,0,510,70,37,81,0,0,2685,6,118,386,21,487,615,1547,2279,1671,52,922,1544,33,636,55,561,229,0,129,504
HF28__96305,240,57,7,31,49,0,0,4,68,9,52,0,277,18,235,20,257,0,160,0,19,147,29,63,51,0,201,0,173,34,0,144,13,0,1036,2,52,53,15,10,54,176,0,0,108,36,33,185,0,25,0,0,194,97,106,0,1,33,163,1,353,0,0,14,212,162,14,53,46,64,0,0,78,27,36,4,80,113,29,13,24,0,108,122
HF29__17009,0,0,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,12,0,0,3,0,0,0,4,0,0,4,0,0,19,0,2,0,0,7,0,0,0,30,0,0,0,0,0,0,0,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HF29__18092,0,2,36,0,0,0,0,4,0,0,0,0,136,0,47,0,0,0,0,0,0,0,0,0,0,2,1042,0,0,0,0,0,0,1,0,0,0,21,0,0,3,49,0,0,0,0,18,0,0,0,0,0,0,0,0,4,0,17,0,0,0,0,0,13,0,0,0,0,1,6,0,0,13,0,39,0,0,0,0,0,11,0,0,0
HF29__22471,0,0,0,0,0,944,429,0,0,0,0,0,0,0,0,3,0,12,0,0,0,66,0,0,0,0,0,0,2,70,0,0,0,4,0,391,240,74,15,0,174,0,1,669,0,1719,0,0,295,0,163,0,0,0,91,5,0,4,0,101,0,0,0,0,0,1,0,0,89,0,41,0,0,0,0,0,29,0,0,3,10,1,6,0
HF29__25426,2912,871,2767,811,1650,92,928,1251,2912,485,1341,1063,947,1049,526,155,2344,1091,2172,74,2800,475,4501,1585,2504,3977,1393,551,2313,2297,421,3785,1196,1876,1189,1306,875,2296,412,1837,2969,605,6007,5,2111,42,8084,3975,18,584,351,6463,1858,463,1875,870,48,2553,2139,2104,659,696,2541,874,131,1165,3645,501,958,5977,6693,674,1352,3901,790,258,951,3053,3735,1332,1969,546,986,1420
HF29__26223,0,22,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,8,1,2,4,0,0,0,0,0,0,0,16,0,16,0,0,0,0,0,0,0,3,237,0,1,1,0,0,0,0,0,19,8,3,7,6,0,0,6,23,8,0,0,0,0,0,0,7,0,0,0,20,1
HF29__29169,0,0,0,0,0,2,42,0,0,0,0,0,0,2,0,0,0,26,0,0,0,218,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,9,0,0,451,0,55,0,0,0,0,2,0,0,0,47,0,0,0,0,87,0,0,0,0,0,0,0,0,16,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0
HF29__29947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HF29__30629,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,2,0,0,0,0,0,0,0,6,0,0,4,2,0,0,0,0,1,16,25,0,8,0,2,0,19,4,0,0,0,0,0,0,0,0,5,0,0,4,0
HF29__36428,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,13,0,0,0,2,0,0,0,0,0,0,0,0,1,13,3,2,0,0,0,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
HF29__45474,0,0,0,0,0,0,77,0,0,0,0,7,0,0,0,0,0,0,0,5387,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,5,0,0,111,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,7,40,0
HF2__102754,0,0,1,10,0,0,3,0,2,3,0,60,0,0,3,0,0,0,0,0,2,2,7,0,0,7,10,3,0,0,10,12,18,0,0,0,1,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,39,2,0,2,0,0,0,3,0,0,0,0,0,0,8,0,0,0,8,2,0,0,1,0,0,0,0,0
HF2__12811,18,0,367,0,37,0,0,0,56,0,164,0,61,0,156,0,0,0,0,0,0,232,0,60,36,0,8,6,16,3,0,121,0,0,0,0,80,33,0,0,0,0,0,0,18,0,0,0,0,19,0,0,49,0,0,0,0,9,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,39
HF2__20494,8,0,0,0,4,0,0,0,29,0,1,0,72,0,2,6,0,0,25,0,0,0,0,36,0,0,0,9,65,0,0,11,0,0,0,0,5,34,0,0,28,0,0,0,12,0,85,25,0,0,0,0,0,0,10,0,0,1,0,0,9,0,0,0,45,0,0,0,0,0,46,0,175,0,41,195,8,0,170,0,297,0,0,2
HF2__25841,38,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,13,0,0,0,7,0,0,165,0,10,0,18,89,0,0,137,0,0,21,0,26,0,0,0,0,0,0,0,48,0,78,0,0,0,0,1,0,30,2,0,0,10,0,0,56,0,0,0,0,0,23,0,71,0,6,0,1,770,0,20,0,0,0,0,0,0,18,0
HF2__26133,0,19,0,0,0,0,0,5,0,0,27,0,17,0,46,0,80,99,309,0,0,0,3303,0,1510,0,88,0,2,0,0,29,0,0,1100,0,679,0,0,0,0,0,0,0,793,0,331,0,0,125,0,0,0,0,12,0,0,14,866,0,34,0,0,222,3140,453,0,19,32,3770,0,0,56,698,189,0,195,6701,8,18,0,0,240,1071
HF2__30502,64,347,0,22,0,1,1195,901,2,0,0,0,762,1867,205,0,0,0,123,0,999,1029,11131,60,5603,24,616,9,443,63,0,152,161,0,75,128,34,24,17,472,62,4255,1,0,39,1,785,71,3,512,0,29,226,4,342,0,1,88,4,0,1463,0,0,237,0,8424,97,0,166,16,0,449,8,61,1,0,2,0,4,64,0,0,319,306
HF2__51597,12,10,205,0,0,0,0,0,10,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,8,6,6,0,1,89,0,7,111,0,16,0,0,0,0,0,0,6,0,0,2,0,0,1,0,0,0,6,0,0,0,0,0,11,0,0,11,0,56,9,73,0,7,6,21,0,0,11,4,0,12,0,0,0,2,0,0,0,0,9
HF2__58371,22,49,45,15,14,28,578,0,410,49,5,10,22,4,40,33,855,7,323,0,341,366,27,93,44,77,6,12,15,56,42,19,25,0,8,22,14,27,10,261,6,8,0,0,138,0,82,106,0,3,24,94,16,16,63,1721,83,0,60,67,80,141,0,44,12,427,43,63,81,12,7,20,128,4,12,97,16,45,49,50,6,84,59,30
HF2__59682,467,105,282,12,556,194,204,2,68,21,728,586,125,589,877,343,137,286,20,50,242,12,183,239,177,38,12,275,70,22,239,240,21,825,59,179,143,201,103,31,211,15,69,176,26,2577,561,10,2,95,72,11,40,397,77,34,938,28,92,132,109,376,965,126,667,12,759,665,324,7,162,180,62,12,377,82,46,221,280,76,1074,108,146,603
HF2__75408,7736,2701,3560,3532,1384,10655,2302,306,3380,1268,2953,1249,963,3461,2017,3030,9961,1416,2378,0,22891,2764,1758,6714,3339,3050,2822,1099,2753,957,116,1430,1022,261,1592,193,827,1560,995,3860,565,3497,22,3,1502,86,1538,1326,20,2362,10,3158,2591,2267,748,2831,126,678,2804,2078,3045,1719,3632,5789,11666,3328,3638,12009,6877,8335,3136,1901,4167,2604,2195,2152,2092,2166,6184,8376,5206,36386,2832,1499
HF2__76655,540,206,337,171,0,0,1005,753,606,1143,722,0,2219,391,55,0,622,118,605,0,101,184,1564,792,247,357,529,285,249,207,0,439,78,1569,555,526,187,136,0,401,224,364,0,0,173,27,274,671,0,332,0,2660,465,27,236,430,0,70,679,553,36,0,0,362,0,209,612,50,389,125,718,403,258,813,48,1091,21,0,77,1996,2,0,446,441
HF30__18734,6,279,12,1,1047,5,11,3,0,7,160,52,0,0,0,5,1,11,499,0,382,1,1,6,11,0,6,89,0,3,1196,396,131,21,0,19,275,80,1,7,56,7,301,20,199,3,3,7,0,127,5,0,282,105,43,288,435,5,1882,23,1,286,587,107,137,258,145,295,7,266,196,347,14,0,59,22,2,4,3284,209,862,1,43,16
HF30__23335,0,9,566,0,27,0,0,0,0,1,0,77,0,0,0,0,0,0,0,0,0,0,1,0,0,128,0,0,10,0,57,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,64,0,2,29,0,0,0,0,5,0,0,0,0,0,17,0,0,0,0,1,0,0,5,0,0,33,0
HF30__24408,54,611,349,887,274,188,47,188,74,214,12,0,281,6,181,0,0,0,34,0,0,90,155,6,421,16,0,0,199,418,0,348,430,0,69,47,49,13,253,102,266,495,0,0,68,2,100,236,0,51,0,572,23,0,199,0,22,70,292,0,145,0,0,265,2,92,180,8,9,73,0,33,74,171,564,0,42,14,6,55,0,0,69,268
HF30__6534,544,434,498,86,1142,2241,354,272,1017,1116,523,151,571,136,148,5589,1275,94,321,8,1598,150,402,103,976,1190,333,186,385,219,1097,211,360,2216,411,72,244,57,151,355,775,443,2702,566,96,103,340,155,33,213,2961,1007,176,862,1134,684,2186,570,537,2399,188,9371,2013,162,160,124,218,1095,211,112,2122,498,97,115,126,272,201,91,96,91,39,490,431,259
HF30__8254,0,9,0,4,18,0,0,1,176,11,6,0,0,0,5,0,0,38,0,0,26,6,14,0,0,5,27,199,105,4,0,0,7,45,2,0,9,17,3,0,0,0,0,0,3,0,10,0,0,1,0,19,0,0,0,0,0,29,45,0,0,0,0,0,0,4,13,23,4,0,4,0,0,6,4,0,1,7,0,75,3,0,5,16
HF31__11714,3,275,32,28,653,29,17,8,834,282,2272,25,11,0,2,1,10,0,11,0,35,4,6,10,16,144,102,98,22,252,807,36,8,0,7,16,11,22,9,34,28,87,0,3,2,2,11,289,0,7,517,280,20,6,4,4,311,17,1449,45,19,75,0,3,0,26,72,4,7,28,10,5,19,41,212,95,19,1,0,10,2,337,7,54
HF31__14873,645,104,904,3,71,0,11,27,592,5,42,0,51,99,122,2,50,9,122,0,94,58,114,126,110,79,189,1472,360,27,2,750,856,33,116,9,205,29,3,1,75,26,0,0,49,0,627,648,0,42,31,1335,10,93,25,41,0,13,55,0,155,0,21,142,7,136,223,4,137,70,105,140,53,280,26,1510,19,26,251,74,80,26,68,264
HF31__29166,3,455,12,1,0,0,16,23,245,3,28,0,936,0,31,0,16,26,12,0,175,32,6,2,9,51,33,4,11,3,0,19,8,0,5,2,3,3,2,121,0,1,0,0,10,0,100,47,0,2,2,199,0,25,16,0,0,7,3,0,47,0,0,2,6,122,9,8,563,30,6,7,174,70,7,0,32,6,72,0,20,0,6,34
HF31__41737,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,546,0,22,0,0,2,0,0,0
HF31__50121,4,42,32,12,0,39,0,0,1,20,6,0,28,0,49,4,0,0,3,0,0,28,0,0,51,0,0,0,6,32,0,60,106,0,10,0,14,23,16,31,25,58,0,0,4,0,14,72,0,4,0,275,3,0,21,0,0,4,10,0,10,0,0,71,0,10,24,0,0,5,0,4,4,31,60,0,6,2,2,4,0,0,6,23
HF31__58090,146,656,60,118,45,0,428,81,192,2,424,0,1317,9,1066,0,13,5,9,0,129,25,1212,74,42,181,866,695,218,599,2,163,18,57,78,0,62,49,0,34,34,48,0,0,93,0,599,117,0,9,20,117,2,7,45,11,0,9,15,0,274,0,0,26,4,102,98,2,1144,10,12,119,44,50,42,83,40,662,39,197,65,0,125,328
HF31__59644,747,0,18,595,0,0,2,0,0,0,0,0,0,755,0,0,845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,8,0,0,0,0,0,0,0,0,0
HF31__6557,0,1184,55,1587,685,366,109,2,0,6,0,0,521,0,517,0,0,0,44,0,0,6,352,27,366,0,0,0,13,1116,0,706,934,0,148,4,0,75,534,257,532,618,0,0,0,4,236,0,0,105,0,1080,2,0,2,0,2,102,1,0,0,0,0,573,0,0,380,0,22,148,0,57,152,0,830,12,125,0,4,4,0,0,6,536
HF31__66337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,625,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HF31__71275,10,7,255,15,0,0,127,9,44,486,0,0,36,144,0,0,12,1,0,0,0,0,76,0,0,13,9,0,15,85,0,0,1,0,1,5,4,0,0,25,23,36,0,0,4,0,59,0,0,25,0,425,43,0,9,0,0,0,17,0,0,0,0,43,0,0,22,20,2,0,0,0,14,1,22,2,0,0,0,0,0,0,14,14
HF31__77407,121,569,139,17,246,48,6020,98,267,2,43,0,621,0,887,0,12,39,11,0,286,23,2981,45,52,317,130,222,73,14,0,109,30,3,195,153,41,857,1,0,35,1,0,0,159,2,194,827,1,23,0,164,0,196,396,18,0,90,11,0,36,0,125,556,37,57,169,44,265,67,132,628,396,249,2,74,25,202,82,131,66,0,20,83
HF31__86339,19,295,314,322,3479,35,221,14,2500,791,6361,369,116,9,31,0,38,66,41,0,96,92,69,60,184,326,198,400,75,587,1073,168,180,0,64,66,95,31,114,634,115,61,0,0,48,3,47,404,0,22,6394,117,99,14,76,34,368,23,685,319,17,732,0,56,0,140,175,3,29,42,100,37,4,98,183,249,59,10,3,30,0,846,34,68
HF31__9537,2873,1516,2051,1583,115,639,1154,299,1081,6226,6299,1974,1268,1842,818,335,1114,1492,3153,12,888,1686,738,875,358,2173,243,712,974,588,1344,4446,674,656,667,693,530,329,308,2280,524,578,8894,7,1247,22,2046,325,24,545,255,2385,1828,608,542,598,1177,721,340,748,2300,0,131,1219,2022,1162,2852,1187,291,1316,3195,785,976,3155,1031,971,1619,281,1640,663,1837,3237,566,1477
HF32__1884,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,534,12,0,0,0,0,0,3282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HF32__21499,0,0,0,0,0,0,6,0,0,0,0,161,0,0,0,0,0,0,0,44335,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,2,0,0,91,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,51,0,0,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,30,0,0,0,4,1598,0
HF32__22931,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,7,0,0,200,0,0,0,0,0,0,0,0,0,0,584,18,0,0,0,0,0,2999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HF32__25045,27,0,24,2,0,4,0,2,3,0,3,6,0,7,0,0,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2493,71,11,2,0,0,26,0,0,0,0,41,0,0,11,0,0,10,0,510,0,0,0,0,0,0,15,0,0,1,0,0,0,0,0,5,1,3,0,1,1,161,0,1,0,0,0,0,14,1,0,4,19
HF32__28561,0,0,6,0,0,0,0,22,0,4,0,172,0,58,51,9,0,0,0,0,0,0,0,20,0,0,3,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,4,0,0,0,0,0,2,1,0,0,0,0,0,2,10,8,0,0,24,5,27,7,10,10,0,2,0,3,0,0,0,0,0,4,2,0,83,4,0,0,8,13
HF32__28961,0,19,1,17,36,170,0,0,0,0,0,0,0,0,0,3,0,3,0,2517,2,0,0,0,0,0,0,0,67,1,0,1,23,17,0,0,84,0,1,0,3,0,5,2,65,0,0,0,0,25,0,0,7,59,11,15,6,0,135,1,0,8,34,1,6,14,298,45,0,18,38,59,2,29,0,0,0,2,2873,29,90,2,44,0
HF32__33212,596,193,323,44,197,344,244,88,320,455,3083,2,278,154,211,264,139,17,199,0,343,603,334,85,170,452,318,86,553,70,223,284,94,646,127,482,77,125,81,141,251,158,321,5,2116,2,137,48,0,90,483,1948,271,81,926,21,193,135,73,240,338,3493,5956,227,80,48,58,1189,226,178,574,165,51,191,341,98,275,256,421,324,730,215,330,42
HF32__36633,0,0,0,0,0,0,1375,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,33,0,0,0,0,0,0,0,227,1,0,0,0,0,0,0,0,0,1,0,0,0,36,17,0
HF32__38809,0,142,67,0,0,0,4,0,0,97,6,0,6,0,100,0,0,0,0,0,0,0,0,0,0,0,2,6,0,2,0,170,0,0,0,0,29,0,0,0,2,0,0,0,3,0,0,0,0,0,3,10,6,0,1,0,0,0,4,0,0,0,0,0,0,0,13,0,37,1,2,0,3,0,115,0,6,0,0,0,0,28,0,4
HF32__40475,0,11,0,0,171,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,0,0,0,2,0,0,0,0,0,0,0,3,23,2,5,5,1,0,0,18,9,10,0,0,0,0,0,0,2,14,8,4,0,0
HF32__41880,0,1,0,0,21,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,24,0,0,2,0,0,0,0,0,0,0,0,34,73,12,8,25,0,0,0,28,3,15,0,0,0,0,0,0,319,0,18,0,0,0
HF32__8300,0,115,4,4,6,0,0,0,0,0,0,0,0,0,0,146,0,8,0,1,19,0,0,45,0,0,0,0,29,2,0,0,1,0,0,0,0,22,0,0,2,0,17,3,8,0,2,4,0,817,0,0,0,0,30,0,34,21,0,0,6,38,375,4,73,230,1,128,14,165,111,17,2,2,2,0,0,3,11,0,9,0,4,0
HF33__1134,189,132,145,28,255,52,128,166,77,1,80,0,19,45,124,0,66,0,90,0,93,269,52,9,193,1352,568,664,38,437,118,21,142,0,122,57,146,178,19,22,42,2036,0,23,1115,0,181,94,0,39,0,209,142,28,6,4,170,74,67,503,45,3810,0,2351,0,186,276,0,12,56,127,44,38,433,294,120,0,7,1,106,0,29,8,30
HF33__12680,14,265,0,12,3,716,26,50,0,3,1,0,79,0,58,0,0,0,113,0,37,17,19,95,11,200,59,14,49,268,33,8,27,0,22,2,512,51,2,4,576,19,0,10,30,0,18,0,0,1,20,38,13,2,6,1,0,51,118,18,2,0,0,63,0,10,5,10,0,100,101,509,0,5,167,4,0,3,0,0,0,0,6,33
HF33__12692,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,0,362,4,0,0,0,0,0,5774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HF33__24285,1537,1024,838,227,149,0,246,10,335,139,0,0,870,21,500,0,74,0,68,0,66,678,139,214,1329,3187,20,972,537,10353,3471,488,326,0,1961,69,245,1179,296,177,435,1239,0,0,191,0,304,468,0,9,0,245,428,59,45,0,187,674,104,28,140,0,0,236,10,287,329,3,1083,1086,1,16,480,211,916,631,312,60,25,134,5,19,327,61
HF33__33756,4301,3310,1817,2594,2986,233,3045,2869,4270,2222,3522,1348,4557,1404,3679,1910,4564,675,4856,12,1962,3059,10613,4469,2165,3781,2002,1862,4193,1893,1292,3796,2209,1214,2914,1894,1245,1819,900,3605,1603,2292,389,664,3954,98,3126,3728,42,2352,4126,6867,1552,1756,3958,2006,1099,2654,2072,970,2522,213,54,2480,2191,1880,2692,1566,2993,1919,2688,1536,2095,3715,2857,731,621,3164,851,1747,3027,4438,1835,2187
HF33__34455,0,0,1,53,0,1,394,0,0,0,0,0,12,0,0,0,0,4,0,0,0,0,0,0,0,23,0,35,0,0,89,0,0,0,0,0,32,0,0,210,0,0,0,0,0,0,0,96,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,10,0,0
HF33__41577,301,19,36,256,817,2,34,0,18,66,84,2,35,0,0,0,52,0,219,0,62,251,14,0,424,465,1588,144,95,86,594,172,343,0,896,22,245,90,5,13,158,263,0,0,71,0,7,0,0,23,0,19,123,0,10,16,121,84,263,104,4,0,0,4,0,8,45,10,5,38,2,3,44,0,138,38,4,72,2,10,0,26,1,6
HF33__48893,0,0,0,75,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,56,0,266,0,0,0,0,0,0,72,0,284,208,0,331,62,10,0,0,2,0,0,0,0,0,0,240,0,20,53,2,0,26,0,38,0,0,0,0,0,4,0,0,0,25,0,0,0,226,209,0,0,0,0,258,0,0,0,0,184,0
HF33__49029,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,60,44,0,0
HF33__56026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HF33__763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HF34__110398,2449,3786,1079,2185,3469,75,3452,2300,4645,233,2214,10,7384,511,3600,1,410,106,522,0,4539,1213,2521,1552,1174,1813,2206,1285,2855,3345,4041,1568,2060,626,2300,50,1071,1445,39,1987,344,360,0,5,1463,0,2001,3900,5,368,458,1147,295,1504,860,1355,0,1749,2123,866,1342,1,0,1521,262,1243,2884,1032,1350,1736,791,2932,1052,1885,983,820,1328,940,1349,1096,2284,2119,883,724
HF34__111376,4,17,6,0,4,0,0,119,14,0,1,0,3,0,28,0,9,5,22,4,0,0,0,12,1,18,13,20,43,0,0,25,0,0,17,7,0,1,0,1,0,4,0,0,4,0,383,0,0,9,0,0,4,0,7,0,1,51,0,0,3,0,0,152,0,0,1,2,0,30,0,11,7,35,0,0,0,6,0,0,9,0,0,1
HF34__111609,299,22,15,554,17,178,0,0,0,0,0,6,0,12,34,1,29,1,0,0,73,0,6,0,2,0,0,2,0,0,2,0,73,0,1,56,3,0,0,0,11,2,14,0,11,0,0,0,11,0,6,3,23,0,0,77,11,0,0,1,232,0,41,0,0,1,168,4,276,0,0,11,0,1,14,2,2,0,4,5,1,0,0,109
